description	enabled	ladder	min diff	version	op	param	value	class	numinputs	input 1	input 2	input 3	input 4	input 5	input 6	input 7	output	lvl	plvl	ilvl	mod 1	mod 1 chance	mod 1 param	mod 1 min	mod 1 max	mod 2	mod 2 chance	mod 2 param	mod 2 min	mod 2 max	mod 3	mod 3 chance	mod 3 param	mod 3 min	mod 3 max	mod 4	mod 4 chance	mod 4 param	mod 4 min	mod 4 max	mod 5	mod 5 chance	mod 5 param	mod 5 min	mod 5 max	output b	b lvl	b plvl	b ilvl	b mod 1	b mod 1 chance	b mod 1 param	b mod 1 min	b mod 1 max	b mod 2	b mod 2 chance	b mod 2 param	b mod 2 min	b mod 2 max	b mod 3	b mod 3 chance	b mod 3 param	b mod 3 min	b mod 3 max	b mod 4	b mod 4 chance	b mod 4 param	b mod 4 min	b mod 4 max	b mod 5	b mod 5 chance	b mod 5 param	b mod 5 min	b mod 5 max	output c	c lvl	c plvl	c ilvl	c mod 1	c mod 1 chance	c mod 1 param	c mod 1 min	c mod 1 max	c mod 2	c mod 2 chance	c mod 2 param	c mod 2 min	c mod 2 max	c mod 3	c mod 3 chance	c mod 3 param	c mod 3 min	c mod 3 max	c mod 4	c mod 4 chance	c mod 4 param	c mod 4 min	c mod 4 max	c mod 5	c mod 5 chance	c mod 5 param	c mod 5 min	c mod 5 max	*eol
magic light plate + jewel + rune 07 + perfect amethyst -> caster body	1			100					4	"tors,mag,eth"	"jewg,qty=1"	"r07g,qty=1"	"gg4a,qty=1"				"usetype,crf"		50	50	cast1			5	10	mana			20	30	mana-kill			3	6	ethereal	100		1	1																																																																0
magic amulet + jewel + rune 08 + perfect amethyst -> caster amulet	1			100					4	"amul,mag"	"jewg,qty=1"	"r08g,qty=1"	"gg4a,qty=1"				"usetype,crf"		50	50	regen-mana			4	10	mana			10	20	cast1			5	10																																																																					0
magic ring + jewel + rune 11 + perfect amethyst -> caster ring	1			100					4	"ring,mag"	"jewg,qty=1"	"r11g,qty=1"	"gg4a,qty=1"				"usetype,crf"		50	50	mana-kill			1	2	mana			10	20	enr			5	10																																																																					0
magic rod + jewel + rune 03 + perfect amethyst -> caster weapon	1			100					4	"weap,mag,noe"	"jewg,qty=1"	"r03g,qty=1"	"gg4a,qty=1"				"usetype,crf"		50	50	allskills			1	1	mana			10	20	cast1			10	20																																																																					0
magic rod + jewel + rune 03 + perfect amethyst -> caster weapon	1			100					4	"weap,mag,eth"	"jewg,qty=1"	"r03g,qty=1"	"gg4a,qty=1"				"usetype,crf"		50	50	allskills			1	1	mana			10	20	cast1			10	20	ethereal	100		1	1																																																																0
magic mask + caster craft ingredient -> caster helm	1			200					2	"helm,mag,noe"	"crfc,qty=1"						"usetype,crf"		50	50	cast2			5	10	mana			10	20	regen-mana			4	10																																																																					0
magic mask + caster craft ingredient -> caster helm	1			200					2	"helm,mag,eth"	"crfc,qty=1"						"usetype,crf"		50	50	cast2			5	10	mana			10	20	regen-mana			4	10	ethereal	100		1	1																																																																0
magic boots + caster craft ingredient -> caster boots	1			100					2	"boot,mag,noe"	"crfc,qty=1"						"usetype,crf"		50	50	regen-mana			4	10	mana			10	20	mana%			10	15																																																																					0
magic boots + caster craft ingredient -> caster boots	1			100					2	"boot,mag,eth"	"crfc,qty=1"						"usetype,crf"		50	50	regen-mana			4	10	mana			10	20	mana%			10	15	ethereal	100		1	1																																																																0
magic leather gloves + caster craft ingredient -> caster gloves	1			100					2	"glov,mag,noe"	"crfc,qty=1"						"usetype,crf"		50	50	cast2			5	10	mana			10	20	mana-kill			1	3																																																																					0
magic leather gloves + caster craft ingredient -> caster gloves	1			100					2	"glov,mag,eth"	"crfc,qty=1"						"usetype,crf"		50	50	cast2			5	10	mana			10	20	mana-kill			1	3	ethereal	100		1	1																																																																0
magic light belt + caster craft ingredient -> caster belt	1			100					2	"belt,mag,noe"	"crfc,qty=1"						"usetype,crf"		50	50	regen-mana			4	10	mana			10	20	cast1			10	10																																																																					0
magic light belt + caster craft ingredient -> caster belt	1			100					2	"belt,mag,eth"	"crfc,qty=1"						"usetype,crf"		50	50	regen-mana			4	10	mana			10	20	cast1			10	10	ethereal	100		1	1																																																																0
magic small shield + caster craft ingredient -> caster shield	1			100					2	"shld,mag,noe"	"crfc,qty=1"						"usetype,crf"		50	50	cast1			5	10	mana			20	30	block			10	20																																																																					0
magic small shield + caster craft ingredient -> caster shield	1			100					2	"shld,mag,eth"	"crfc,qty=1"						"usetype,crf"		50	50	cast1			5	10	mana			20	30	block			10	20	ethereal	100		1	1																																																																0
magic quiver + caster craft ingredient -> caster quiver	1			100					2	"misl,mag,noe"	"crfc,qty=1"						"usetype,crf"		50	50	cast1			5	10	mana			10	20	mana-kill			2	4																																																																					0
magic light plate + caster craft ingredient -> caster body	1			100					2	"tors,mag,noe"	"crfc,qty=1"						"usetype,crf"		50	50	cast1			5	10	mana			20	30	mana-kill			3	6																																																																					0
magic light plate + caster craft ingredient -> caster body	1			100					2	"tors,mag,eth"	"crfc,qty=1"						"usetype,crf"		50	50	cast1			5	10	mana			20	30	mana-kill			3	6	ethereal	100		1	1																																																																0
magic amulet + caster craft ingredient -> caster amulet	1			100					2	"amul,mag"	"crfc,qty=1"						"usetype,crf"		50	50	regen-mana			4	10	mana			10	20	cast1			5	10																																																																					0
magic ring + caster craft ingredient -> caster ring	1			100					2	"ring,mag"	"crfc,qty=1"						"usetype,crf"		50	50	mana-kill			1	2	mana			10	20	enr			5	10																																																																					0
magic rod + caster craft ingredient -> caster weapon	1			100					2	"weap,mag,noe"	"crfc,qty=1"						"usetype,crf"		50	50	allskills			1	1	mana			10	20	cast1			10	20																																																																					0
magic rod + caster craft ingredient -> caster weapon	1			100					2	"weap,mag,eth"	"crfc,qty=1"						"usetype,crf"		50	50	allskills			1	1	mana			10	20	cast1			10	20	ethereal	100		1	1																																																																0
rare mask + jewel + rune 04 + perfect amethyst -> caster helm	1			200					4	"helm,rar,noe"	"jewg,qty=1"	"r04g,qty=1"	"gg4a,qty=1"				"usetype,crf"		50	50	cast2			5	10	mana			10	20	regen-mana			4	10																																																																					0
rare mask + jewel + rune 04 + perfect amethyst -> caster helm	1			200					4	"helm,rar,eth"	"jewg,qty=1"	"r04g,qty=1"	"gg4a,qty=1"				"usetype,crf"		50	50	cast2			5	10	mana			10	20	regen-mana			4	10	ethereal	100		1	1																																																																0
rare boots + jewel + rune 10 + perfect amethyst -> caster boots	1			100					4	"boot,rar,noe"	"jewg,qty=1"	"r10g,qty=1"	"gg4a,qty=1"				"usetype,crf"		50	50	regen-mana			4	10	mana			10	20	mana%			10	15																																																																					0
rare boots + jewel + rune 10 + perfect amethyst -> caster boots	1			100					4	"boot,rar,eth"	"jewg,qty=1"	"r10g,qty=1"	"gg4a,qty=1"				"usetype,crf"		50	50	regen-mana			4	10	mana			10	20	mana%			10	15	ethereal	100		1	1																																																																0
rare leather gloves + jewel + rune 09 + perfect amethyst -> caster gloves	1			100					4	"glov,rar,noe"	"jewg,qty=1"	"r09g,qty=1"	"gg4a,qty=1"				"usetype,crf"		50	50	cast2			5	10	mana			10	20	mana-kill			1	3																																																																					0
rare leather gloves + jewel + rune 09 + perfect amethyst -> caster gloves	1			100					4	"glov,rar,eth"	"jewg,qty=1"	"r09g,qty=1"	"gg4a,qty=1"				"usetype,crf"		50	50	cast2			5	10	mana			10	20	mana-kill			1	3	ethereal	100		1	1																																																																0
rare light belt + jewel + rune 06 + perfect amethyst -> caster belt	1			100					4	"belt,rar,noe"	"jewg,qty=1"	"r06g,qty=1"	"gg4a,qty=1"				"usetype,crf"		50	50	regen-mana			4	10	mana			10	20	cast1			10	10																																																																					0
rare light belt + jewel + rune 06 + perfect amethyst -> caster belt	1			100					4	"belt,rar,eth"	"jewg,qty=1"	"r06g,qty=1"	"gg4a,qty=1"				"usetype,crf"		50	50	regen-mana			4	10	mana			10	20	cast1			10	10	ethereal	100		1	1																																																																0
rare small shield + jewel + rune 05 + perfect amethyst -> caster shield	1			100					4	"shld,rar,noe"	"jewg,qty=1"	"r05g,qty=1"	"gg4a,qty=1"				"usetype,crf"		50	50	cast1			5	10	mana			20	30	block			10	20																																																																					0
rare small shield + jewel + rune 05 + perfect amethyst -> caster shield	1			100					4	"shld,rar,eth"	"jewg,qty=1"	"r05g,qty=1"	"gg4a,qty=1"				"usetype,crf"		50	50	cast1			5	10	mana			20	30	block			10	20	ethereal	100		1	1																																																																0
rare quiver + jewel + rune 05 + perfect amethyst -> caster quiver	1			100					4	"misl,rar,noe"	"jewg,qty=1"	"r05g,qty=1"	"gg4a,qty=1"				"usetype,crf"		50	50	cast1			5	10	mana			10	20	mana-kill			2	4																																																																					0
rare light plate + jewel + rune 07 + perfect amethyst -> caster body	1			100					4	"tors,rar,noe"	"jewg,qty=1"	"r07g,qty=1"	"gg4a,qty=1"				"usetype,crf"		50	50	cast1			5	10	mana			20	30	mana-kill			3	6																																																																					0
rare light plate + jewel + rune 07 + perfect amethyst -> caster body	1			100					4	"tors,rar,eth"	"jewg,qty=1"	"r07g,qty=1"	"gg4a,qty=1"				"usetype,crf"		50	50	cast1			5	10	mana			20	30	mana-kill			3	6	ethereal	100		1	1																																																																0
rare amulet + jewel + rune 08 + perfect amethyst -> caster amulet	1			100					4	"amul,rar"	"jewg,qty=1"	"r08g,qty=1"	"gg4a,qty=1"				"usetype,crf"		50	50	regen-mana			4	10	mana			10	20	cast1			5	10																																																																					0
rare ring + jewel + rune 11 + perfect amethyst -> caster ring	1			100					4	"ring,rar"	"jewg,qty=1"	"r11g,qty=1"	"gg4a,qty=1"				"usetype,crf"		50	50	mana-kill			1	2	mana			10	20	enr			5	10																																																																					0
rare rod + jewel + rune 03 + perfect amethyst -> caster weapon	1			100					4	"weap,rar,noe"	"jewg,qty=1"	"r03g,qty=1"	"gg4a,qty=1"				"usetype,crf"		50	50	allskills			1	1	mana			10	20	cast1			10	20																																																																					0
rare rod + jewel + rune 03 + perfect amethyst -> caster weapon	1			100					4	"weap,rar,eth"	"jewg,qty=1"	"r03g,qty=1"	"gg4a,qty=1"				"usetype,crf"		50	50	allskills			1	1	mana			10	20	cast1			10	20	ethereal	100		1	1																																																																0
rare mask + caster craft ingredient -> caster helm	1			200					2	"helm,rar,noe"	"crfc,qty=1"						"usetype,crf"		50	50	cast2			5	10	mana			10	20	regen-mana			4	10																																																																					0
rare mask + caster craft ingredient -> caster helm	1			200					2	"helm,rar,eth"	"crfc,qty=1"						"usetype,crf"		50	50	cast2			5	10	mana			10	20	regen-mana			4	10	ethereal	100		1	1																																																																0
rare boots + caster craft ingredient -> caster boots	1			100					2	"boot,rar,noe"	"crfc,qty=1"						"usetype,crf"		50	50	regen-mana			4	10	mana			10	20	mana%			10	15																																																																					0
rare boots + caster craft ingredient -> caster boots	1			100					2	"boot,rar,eth"	"crfc,qty=1"						"usetype,crf"		50	50	regen-mana			4	10	mana			10	20	mana%			10	15	ethereal	100		1	1																																																																0
rare leather gloves + caster craft ingredient -> caster gloves	1			100					2	"glov,rar,noe"	"crfc,qty=1"						"usetype,crf"		50	50	cast2			5	10	mana			10	20	mana-kill			1	3																																																																					0
rare leather gloves + caster craft ingredient -> caster gloves	1			100					2	"glov,rar,eth"	"crfc,qty=1"						"usetype,crf"		50	50	cast2			5	10	mana			10	20	mana-kill			1	3	ethereal	100		1	1																																																																0
rare light belt + caster craft ingredient -> caster belt	1			100					2	"belt,rar,noe"	"crfc,qty=1"						"usetype,crf"		50	50	regen-mana			4	10	mana			10	20	cast1			10	10																																																																					0
rare light belt + caster craft ingredient -> caster belt	1			100					2	"belt,rar,eth"	"crfc,qty=1"						"usetype,crf"		50	50	regen-mana			4	10	mana			10	20	cast1			10	10	ethereal	100		1	1																																																																0
rare small shield + caster craft ingredient -> caster shield	1			100					2	"shld,rar,noe"	"crfc,qty=1"						"usetype,crf"		50	50	cast1			5	10	mana			20	30	block			10	20																																																																					0
rare small shield + caster craft ingredient -> caster shield	1			100					2	"shld,rar,eth"	"crfc,qty=1"						"usetype,crf"		50	50	cast1			5	10	mana			20	30	block			10	20	ethereal	100		1	1																																																																0
rare quiver + caster craft ingredient -> caster quiver	1			100					2	"misl,rar,noe"	"crfc,qty=1"						"usetype,crf"		50	50	cast1			5	10	mana			10	20	mana-kill			2	4																																																																					0
rare light plate + caster craft ingredient -> caster body	1			100					2	"tors,rar,noe"	"crfc,qty=1"						"usetype,crf"		50	50	cast1			5	10	mana			20	30	mana-kill			3	6																																																																					0
rare light plate + caster craft ingredient -> caster body	1			100					2	"tors,rar,eth"	"crfc,qty=1"						"usetype,crf"		50	50	cast1			5	10	mana			20	30	mana-kill			3	6	ethereal	100		1	1																																																																0
rare amulet + caster craft ingredient -> caster amulet	1			100					2	"amul,rar"	"crfc,qty=1"						"usetype,crf"		50	50	regen-mana			4	10	mana			10	20	cast1			5	10																																																																					0
rare ring + caster craft ingredient -> caster ring	1			100					2	"ring,rar"	"crfc,qty=1"						"usetype,crf"		50	50	mana-kill			1	2	mana			10	20	enr			5	10																																																																					0
rare rod + caster craft ingredient -> caster weapon	1			100					2	"weap,rar,noe"	"crfc,qty=1"						"usetype,crf"		50	50	allskills			1	1	mana			10	20	cast1			10	20																																																																					0
rare rod + caster craft ingredient -> caster weapon	1			100					2	"weap,rar,eth"	"crfc,qty=1"						"usetype,crf"		50	50	allskills			1	1	mana			10	20	cast1			10	20	ethereal	100		1	1																																																																0
magic crown + jewel + rune 06 + perfect emerald -> safety helm	1			200					4	"helm,mag,noe"	"jewg,qty=1"	"r06g,qty=1"	"gg4e,qty=1"				"usetype,crf"		50	50	red-dmg%			5	10	res-ltng			10	20	ac%			20	60																																																																					0
magic crown + jewel + rune 06 + perfect emerald -> safety helm	1			200					4	"helm,mag,eth"	"jewg,qty=1"	"r06g,qty=1"	"gg4e,qty=1"				"usetype,crf"		50	50	red-dmg%			5	10	res-ltng			10	20	ac%			20	60	ethereal	100		1	1																																																																0
magic plate boots + jewel + rune 09 + perfect emerald -> safety boots	1			100					4	"boot,mag,noe"	"jewg,qty=1"	"r09g,qty=1"	"gg4e,qty=1"				"usetype,crf"		50	50	red-dmg			2	5	red-mag			2	5	res-fire			10	20	ac%			20	60																																																																0
magic plate boots + jewel + rune 09 + perfect emerald -> safety boots	1			100					4	"boot,mag,eth"	"jewg,qty=1"	"r09g,qty=1"	"gg4e,qty=1"				"usetype,crf"		50	50	red-dmg			2	5	red-mag			2	5	res-fire			10	20	ac%			20	60	ethereal	100		1	1																																																											0
